Family_Size,Segmentation,Age_zscore,Gender_Female,Gender_Male,Graduated_No,Graduated_Yes,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Work_Experience_scaled,Spending_Score_Encoded,Var_1_Cat_1,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7,Ever_Married_No,Ever_Married_Yes
0.125,C,0.5704444074202493,True,False,False,True,True,False,False,False,False,False,False,False,False,0.0,1,False,False,True,False,False,False,False,False,True
0.25,D,-1.1050288339546024,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0,0,False,False,True,False,False,False,False,True,False
0.0,C,-0.32713054331627844,True,False,False,True,True,False,False,False,False,False,False,False,False,0.07142857142857142,0,False,False,True,False,False,False,False,False,True
0.625,B,0.27125275717474,False,True,False,True,True,False,False,False,False,False,False,False,False,0.07142857142857142,0,False,False,False,False,False,True,False,False,True
0.0,A,-1.0451905039055005,True,False,True,False,False,False,True,False,False,False,False,False,False,0.2857142857142857,0,False,False,False,False,False,False,True,True,False
0.375,D,-0.8058371837090932,True,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0,False,False,False,False,False,True,False,True,False
0.125,D,-0.8058371837090932,False,True,True,False,False,False,False,True,False,False,False,False,False,0.07142857142857142,0,False,False,False,True,False,False,False,True,False
0.25,B,1.5278576882058788,False,True,True,False,False,False,False,False,True,False,False,False,False,0.07142857142857142,2,False,False,False,False,False,True,False,False,True
0.0,A,0.8097977276166566,False,True,False,True,True,False,False,False,False,False,False,False,False,0.0,0,False,False,True,False,False,False,False,False,True
0.125,C,0.7499593975675547,True,False,False,True,True,False,False,False,False,False,False,False,False,0.2857142857142857,1,False,False,False,False,False,True,False,False,True
0.375,D,-0.9853521738563987,False,True,False,True,False,False,False,False,False,True,False,False,False,0.5714285714285714,0,False,False,False,False,False,True,False,True,False
0.625,D,-1.3443821541510097,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,0,False,False,False,True,False,False,False,True,False
0.375,B,1.6475343483040823,True,False,False,True,True,False,False,False,False,False,False,False,False,0.0,2,True,False,False,False,False,False,False,False,True
0.375,D,-0.2672922132671766,True,False,False,True,False,False,False,True,False,False,False,False,False,0.5714285714285714,0,False,False,False,True,False,False,False,True,False
0.125,A,2.604947629089712,True,False,False,True,False,False,False,False,False,False,False,True,False,0.07142857142857142,2,False,False,False,False,False,True,False,False,True
0.25,B,0.9294743877148602,False,True,True,False,False,False,False,True,False,False,False,False,False,0.42857142857142855,1,False,False,True,False,False,False,False,False,True
0.0,D,-0.6861605236108895,False,True,False,True,False,False,False,False,False,False,False,False,True,0.5714285714285714,0,False,False,False,False,False,True,False,True,False
0.375,A,-0.20745388321807476,False,True,True,False,False,False,False,False,True,False,False,False,False,0.5,0,False,False,False,False,False,True,False,False,True
0.25,B,0.8696360576657585,True,False,False,True,True,False,False,False,False,False,False,False,False,0.0,2,False,False,False,False,False,True,False,False,True
0.5,D,-1.4640588142492135,False,True,True,False,False,False,False,False,False,True,False,False,False,0.07142857142857142,0,False,False,False,True,False,False,False,True,False
1.0,D,-0.7459988536599913,True,False,False,True,False,False,False,False,False,False,False,False,True,0.0,0,False,False,False,False,False,False,True,True,False
0.375,B,-0.7459988536599913,False,True,True,False,False,False,False,False,False,True,False,False,False,0.07142857142857142,0,False,False,False,False,False,True,False,True,False
0.125,D,-0.027938893070769223,True,False,True,False,False,False,True,False,False,False,False,False,False,0.07142857142857142,1,False,False,False,True,False,False,False,False,True
0.5,A,0.21141442712563815,False,True,True,False,True,False,False,False,False,False,False,False,False,0.07142857142857142,0,False,False,True,False,False,False,False,False,True
0.375,D,-0.506645533463584,False,True,True,False,False,False,False,False,False,False,False,False,True,0.0,0,False,False,False,True,False,False,False,True,False
0.125,C,0.1515760970765363,True,False,False,True,True,False,False,False,False,False,False,False,False,0.5714285714285714,1,False,False,False,False,False,True,False,False,True
0.125,A,1.5278576882058788,False,True,False,True,True,False,False,False,False,False,False,False,False,0.07142857142857142,0,False,False,False,False,False,True,False,False,True
0.25,C,1.5278576882058788,False,True,False,True,False,True,False,False,False,False,False,False,False,0.0,2,False,False,False,False,False,True,False,False,True
0.5,B,0.09173776702743447,True,False,False,True,False,False,False,True,False,False,False,False,False,0.21428571428571427,1,False,False,True,False,False,False,False,False,True
0.375,A,-0.32713054331627844,False,True,False,True,True,False,False,False,False,False,False,False,False,0.0,0,False,False,False,False,False,True,False,False,True
0.25,C,-0.2672922132671766,False,True,False,True,False,False,False,False,True,False,False,False,False,0.3571428571428571,2,False,False,False,False,False,True,False,False,True
0.25,B,1.2885043680094714,False,True,False,True,True,False,False,False,False,False,False,False,False,0.2857142857142857,0,False,False,False,False,False,True,False,False,True
0.5,D,-1.2247054940528062,True,False,True,False,False,False,False,False,False,True,False,False,False,0.14285714285714285,0,False,False,False,False,False,True,False,True,False
0.625,A,0.8696360576657585,True,False,True,False,False,False,True,False,False,False,False,False,False,0.0,1,False,False,False,True,False,False,False,False,True
0.125,D,2.4254326389424063,False,True,False,True,False,False,False,True,False,False,False,False,False,0.0,2,False,False,False,False,False,True,False,False,True
0.125,C,-0.506645533463584,False,True,False,True,True,False,False,False,False,False,False,False,False,0.3571428571428571,1,False,False,False,False,False,True,False,False,True
0.125,D,-1.284543824101908,True,False,True,False,False,False,False,False,False,True,False,False,False,0.07142857142857142,0,False,False,False,False,False,True,False,True,False
0.375,D,-0.8058371837090932,False,True,True,False,False,False,False,False,True,False,False,False,False,0.07142857142857142,0,False,False,False,False,False,True,False,True,False
0.125,D,-1.2247054940528062,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,0,False,False,False,True,False,False,False,True,False
0.25,D,-0.1476155531689729,True,False,False,True,True,False,False,False,False,False,False,False,False,0.21428571428571427,0,False,False,False,False,False,True,False,True,False
0.25,C,0.39092941727294367,False,True,False,True,False,False,False,False,True,False,False,False,False,0.2857142857142857,2,False,False,False,False,False,True,False,False,True
0.375,A,0.39092941727294367,False,True,False,True,False,False,False,False,True,False,False,False,False,0.0,2,False,False,False,False,False,True,False,False,True
0.0,D,-0.9255138438072968,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5714285714285714,0,False,False,False,False,False,True,False,True,False
0.125,C,-0.3869688733653803,True,False,False,True,False,True,False,False,False,False,False,False,False,0.07142857142857142,1,False,False,False,False,False,True,False,False,True
0.625,D,-1.4640588142492135,False,True,True,False,False,False,False,False,False,True,False,False,False,0.07142857142857142,0,False,False,False,False,False,True,False,True,False
0.5,A,-0.8058371837090932,True,False,False,True,False,False,False,False,False,True,False,False,False,0.07142857142857142,0,False,True,False,False,False,False,False,True,False
0.25,B,-0.027938893070769223,False,True,True,False,False,False,False,False,True,False,False,False,False,0.21428571428571427,0,False,False,False,False,False,True,False,False,True
0.125,D,1.767211008402286,False,True,True,False,False,False,False,False,True,False,False,False,False,0.07142857142857142,2,False,False,False,True,False,False,False,False,True
0.25,D,-1.4640588142492135,True,False,True,False,False,False,False,False,False,True,False,False,False,0.0,0,False,False,False,False,False,True,False,True,False
0.25,C,0.39092941727294367,False,True,False,True,False,False,False,False,True,False,False,False,False,0.07142857142857142,2,False,False,False,False,False,True,False,False,True
0.125,D,0.4507677473220455,False,True,False,True,True,False,False,False,False,False,False,False,False,0.07142857142857142,0,False,False,False,False,False,True,False,False,True
0.125,C,-0.6861605236108895,True,False,False,True,True,False,False,False,False,False,False,False,False,0.2857142857142857,2,False,False,False,False,False,True,False,False,True
0.0,B,-0.2672922132671766,True,False,False,True,False,True,False,False,False,False,False,False,False,0.14285714285714285,0,False,False,False,False,False,True,False,True,False
0.375,A,-0.027938893070769223,False,True,False,True,False,True,False,False,False,False,False,False,False,0.07142857142857142,0,False,False,False,False,False,True,False,True,False
0.125,B,-0.6263221935617876,True,False,False,True,True,False,False,False,False,False,False,False,False,0.3571428571428571,0,False,False,False,True,False,False,False,True,False
0.25,C,1.049151047813064,False,True,False,True,True,False,False,False,False,False,False,False,False,0.07142857142857142,1,False,False,True,False,False,False,False,False,True
0.125,C,1.5876960182549806,True,False,False,True,False,True,False,False,False,False,False,False,False,0.0,1,False,False,False,False,False,True,False,False,True
0.125,B,1.348342698058573,False,True,False,True,True,False,False,False,False,False,False,False,False,0.07142857142857142,1,False,False,False,False,False,True,False,False,True
0.0,C,1.7073726783531842,True,False,False,True,True,False,False,False,False,False,False,False,False,0.0,0,False,False,False,False,False,True,False,False,True
0.125,B,1.6475343483040823,False,True,False,True,True,False,False,False,False,False,False,False,False,0.0,2,False,False,False,False,False,True,False,False,True
1.0,D,-1.5238971442983154,False,True,True,False,False,False,False,False,False,True,False,False,False,0.5714285714285714,0,False,False,False,False,False,True,False,True,False
0.125,B,-0.6263221935617876,False,True,True,False,True,False,False,False,False,False,False,False,False,0.07142857142857142,1,False,False,False,True,False,False,False,False,True
0.0,A,-0.9255138438072968,False,True,False,True,True,False,False,False,False,False,False,False,False,0.6428571428571428,0,False,False,False,False,False,True,False,True,False
0.125,A,-0.9853521738563987,True,False,False,True,False,False,False,False,False,False,False,False,True,0.7857142857142857,1,False,False,False,False,False,True,False,False,True
0.5,B,-0.32713054331627844,True,False,True,False,False,False,True,False,False,False,False,False,False,0.07142857142857142,0,True,False,False,False,False,False,False,False,True
